Id,Amount,Network,Mode,TransactionDate,transactionId
4540,281.57,Discover,In-store,2022-10-31,6644148831
4541,75.58,American Express,Online,2023-01-27,1931955392
4542,877.59,American Express,Online,2022-05-20,7022953273
4543,669.5,American Express,Online,2022-04-18,2147433857
4544,101.75,Mastercard,Online,2023-01-26,1837037390
4545,534.05,American Express,Online,2022-08-17,1352741528
4546,100.2,American Express,Online,2022-08-12,2655849454
4547,436.93,Discover,Online,2022-09-15,1824370300
4548,428.18,Discover,In-store,2023-02-08,5894458934
4549,338.0,Visa,In-store,2022-10-30,2184609263
4550,171.25,Mastercard,In-store,2022-11-18,9756753247
4551,955.56,Visa,Online,2022-08-26,4033794597
4552,802.87,American Express,Online,2022-10-01,5712790103
4553,590.72,Discover,Online,2022-12-13,6837385055
4554,618.03,Mastercard,In-store,2022-10-21,7777550699
4555,801.92,Discover,Online,2022-05-09,4106510527
4556,205.28,American Express,Online,2022-05-05,3419766484
4557,491.9,American Express,Online,2022-07-14,7950871077
4558,911.31,Mastercard,Online,2022-06-03,3613930452
4559,264.29,Discover,Online,2022-07-06,3022171926
4560,58.43,Mastercard,In-store,2022-06-18,1267914192
4561,557.37,Discover,In-store,2022-09-06,9772197828
4562,506.77,Mastercard,Online,2022-08-02,8379000334
4563,422.0,American Express,In-store,2022-08-10,7358494144
4564,925.9,Visa,In-store,2022-04-10,7000565018
4565,129.16,Mastercard,Online,2023-02-21,7617822709
4566,178.45,Mastercard,In-store,2022-05-19,5093633917
4567,73.14,Visa,Online,2022-09-29,9008594547
4568,308.84,Mastercard,In-store,2023-02-02,9755340422
4569,158.0,Discover,Online,2022-08-13,5216389826
4570,540.02,Visa,In-store,2022-12-02,6613763351
4571,262.4,American Express,In-store,2023-01-30,2709559358
4572,55.21,American Express,Online,2023-01-16,3425608500
4573,878.73,Mastercard,Online,2022-12-19,5088162520
4574,605.43,Discover,Online,2022-04-06,4629714609
4575,487.13,Visa,Online,2022-09-28,2458020681
4576,977.42,Mastercard,Online,2022-10-23,9678041928
4577,878.47,Visa,Online,2022-06-22,2391351108
4578,10.17,American Express,In-store,2022-04-21,1851828559
4579,727.72,American Express,Online,2022-06-27,7287843293
4580,866.52,Visa,In-store,2023-01-16,4556958378
4581,878.09,Discover,Online,2023-01-04,3271117099
4582,152.88,Visa,In-store,2022-05-26,2250302656
4583,285.31,Discover,In-store,2022-04-11,7058300110
4584,173.81,Mastercard,In-store,2022-04-28,2543664246
4585,129.27,Mastercard,Online,2022-12-18,3654236473
4586,185.13,Discover,In-store,2023-02-12,5401215856
4587,166.12,Discover,Online,2022-12-02,5091951594
4588,483.49,Visa,Online,2022-04-06,8176775703
4589,664.36,Visa,Online,2022-04-02,3697845658
4590,746.7,Mastercard,Online,2022-08-31,3705843668
4591,938.9,Visa,In-store,2022-03-17,8735554696
4592,317.7,Mastercard,In-store,2022-03-24,4420054559
4593,133.76,American Express,Online,2022-12-28,4543986292
4594,352.57,American Express,In-store,2022-06-07,8781420715
4595,51.94,American Express,Online,2022-03-16,3264233996
4596,180.62,Discover,Online,2022-04-03,3331201789
4597,342.56,Discover,In-store,2023-02-19,7550384601
4598,280.55,Discover,In-store,2022-10-10,7701756850
4599,175.85,Discover,Online,2022-12-07,9476941872
4600,783.04,American Express,Online,2022-03-24,3662381002
4601,556.9,Mastercard,In-store,2022-08-23,8703062751
4602,428.54,American Express,Online,2022-07-07,4544417896
4603,702.19,American Express,Online,2022-10-30,2425273946
4604,888.5,Mastercard,In-store,2022-12-18,2574011173
4605,110.02,Discover,In-store,2022-08-13,9318960174
4606,649.02,American Express,Online,2022-09-11,6420183565
4607,835.91,Visa,Online,2022-09-10,4534069701
4608,612.13,Visa,In-store,2023-03-03,6552277150
4609,859.89,Visa,In-store,2022-06-14,5510453558
4610,91.7,American Express,Online,2022-06-14,6202106934
4611,357.46,Discover,Online,2022-10-05,9473168463
4612,833.19,American Express,Online,2022-04-22,2690902716
4613,331.58,Visa,In-store,2023-03-04,8176766144
4614,397.95,Visa,In-store,2022-05-27,6232926405
4615,293.24,Mastercard,In-store,2022-08-12,4017687916
4616,803.56,American Express,Online,2022-07-18,4262577129
4617,456.83,Visa,In-store,2022-11-22,7111133471
4618,117.58,Mastercard,Online,2023-02-05,5406303186
4619,424.87,Discover,In-store,2022-04-01,9147081777
4620,768.72,Mastercard,In-store,2022-07-04,6556056702
4621,280.69,Discover,In-store,2022-06-12,5123470632
4622,563.72,American Express,Online,2022-09-08,4866461377
4623,383.08,Discover,Online,2022-06-16,4173664904
4624,447.38,American Express,Online,2023-02-12,1429272372
4625,73.51,Visa,Online,2022-03-23,4442618828
4626,456.72,Discover,Online,2022-11-20,4042296756
4627,425.85,Visa,In-store,2022-06-15,7992021373
4628,507.96,American Express,Online,2022-11-26,4388634167
4629,64.22,Discover,In-store,2023-03-07,2365382808
4630,836.23,Discover,In-store,2022-07-23,2386562090
4631,226.17,American Express,In-store,2022-07-24,2058517639
4632,392.74,Visa,In-store,2022-11-27,7590131620
4633,176.09,Mastercard,In-store,2023-01-16,4041036278
4634,80.44,American Express,Online,2022-07-22,7495073067
4635,185.2,Mastercard,Online,2023-01-02,5020261670
4636,469.14,American Express,Online,2022-06-01,5804894449
4637,950.95,Visa,In-store,2023-01-06,7850118690
4638,697.75,American Express,In-store,2023-02-19,6326519351
4639,839.2,Discover,In-store,2022-06-15,8967129844
4640,871.73,American Express,In-store,2022-10-11,6729494604
4641,582.09,Mastercard,Online,2022-07-15,1975856636
4642,249.13,Discover,Online,2022-11-28,9047201095
4643,983.66,Visa,In-store,2022-12-28,5874196466
4644,618.98,Mastercard,Online,2022-12-20,1662232859
4645,874.06,American Express,Online,2022-06-20,3837976892
4646,263.17,Visa,In-store,2022-09-27,1694419224
4647,233.42,Mastercard,Online,2022-12-14,8721309785
4648,555.63,American Express,In-store,2022-09-09,2849470995
4649,948.47,Visa,Online,2022-03-20,1193401847
4650,273.12,Visa,Online,2022-06-24,1970294721
4651,153.11,Discover,In-store,2022-07-02,3925506714
4652,835.28,Mastercard,In-store,2022-03-29,4520589582
4653,338.3,Visa,In-store,2022-11-13,2060735219
4654,931.07,Discover,In-store,2023-02-11,2387107506
4655,23.16,Mastercard,In-store,2023-01-09,9542326395
4656,149.93,Discover,In-store,2022-06-21,1489596322
4657,999.61,Discover,Online,2022-10-29,7678421036
4658,788.32,Mastercard,In-store,2022-12-27,3586162489
4659,89.27,American Express,Online,2022-10-25,3390845054
4660,271.09,Mastercard,Online,2022-09-16,3087928626
4661,77.71,Visa,Online,2022-07-13,5644798505
4662,679.35,Visa,In-store,2022-12-04,5916023834
4663,402.7,Discover,In-store,2022-08-09,1650063540
4664,206.56,Mastercard,Online,2022-09-01,1170924094
4665,30.06,Mastercard,Online,2023-02-23,6406788807
4666,960.9,Discover,In-store,2022-04-30,1851350826
4667,940.52,Visa,Online,2022-03-30,4364154326
4668,692.45,Discover,In-store,2022-12-31,8596709697
4669,426.98,Mastercard,Online,2022-07-26,9584490515
4670,694.24,Mastercard,In-store,2022-11-06,1486673242
4671,625.76,Visa,Online,2022-10-24,9451226393
4672,21.28,Mastercard,Online,2022-10-08,2373838166
4673,993.33,Discover,Online,2022-03-28,9503289095
4674,987.09,American Express,Online,2022-09-17,6030429590
4675,625.59,American Express,In-store,2022-10-20,5229163571
4676,872.7,Discover,Online,2022-06-11,5624183810
4677,66.32,Discover,In-store,2022-12-18,6769411433
4678,864.98,American Express,Online,2022-10-20,7314667788
4679,560.58,American Express,Online,2022-07-15,8678518153
4680,561.08,American Express,In-store,2022-08-10,7683844883
4681,198.46,Discover,In-store,2022-03-13,4144918173
4682,230.75,Discover,Online,2022-12-22,2909775506
4683,222.37,Mastercard,In-store,2022-06-20,9657032262
4684,932.56,Mastercard,In-store,2023-03-07,8410117115
4685,538.64,American Express,In-store,2022-07-24,5440020601
4686,314.63,Discover,In-store,2022-10-06,5507916421
4687,673.59,Discover,Online,2022-09-26,5829293493
4688,268.06,Mastercard,In-store,2022-03-18,6962142235
4689,459.11,American Express,In-store,2022-12-10,5451143388
4690,741.44,American Express,Online,2022-06-24,8835014074
4691,428.24,Mastercard,In-store,2023-03-12,1940132218
4692,882.48,Visa,Online,2022-05-31,9046017297
4693,208.71,Mastercard,Online,2023-01-05,1271221470
4694,687.05,Mastercard,In-store,2022-05-26,6368834175
4695,679.03,Discover,In-store,2022-08-15,9986234131
4696,859.21,American Express,In-store,2022-05-24,9964472001
4697,911.64,Visa,In-store,2022-10-22,4218530469
4698,15.34,Visa,In-store,2022-12-15,9456149753
4699,571.77,Visa,Online,2022-07-18,7666701304
4700,545.33,Mastercard,Online,2022-12-22,9966962798
4701,282.86,Visa,In-store,2023-03-12,2378130268
4702,184.38,American Express,In-store,2022-06-08,5863133667
4703,168.45,Mastercard,In-store,2022-11-24,4768137921
4704,105.88,Mastercard,Online,2022-10-22,1353463121
4705,177.17,Visa,In-store,2022-08-19,7837957978
4706,597.41,American Express,In-store,2022-12-04,3326506116
4707,18.08,Discover,In-store,2023-03-11,1486724725
4708,855.29,Discover,Online,2022-09-19,5546375042
4709,207.65,Mastercard,In-store,2022-05-10,3767725631
4710,13.05,American Express,Online,2022-12-10,1514502243
4711,322.77,Mastercard,In-store,2022-10-27,3329263943
4712,368.12,Visa,Online,2022-09-26,1122568082
4713,106.31,American Express,Online,2022-08-05,6462547610
4714,70.64,Discover,Online,2022-03-20,5464745286
4715,389.29,American Express,Online,2022-04-17,4856855075
4716,870.2,Visa,In-store,2023-01-04,5139401615
4717,311.7,Mastercard,Online,2022-08-04,2196099517
4718,230.61,Discover,Online,2023-02-01,6762020736
4719,245.73,American Express,In-store,2022-12-20,9361197435
4720,470.73,Discover,In-store,2022-09-20,7911618638
4721,663.69,Discover,Online,2022-03-25,9944335021
4722,587.99,Mastercard,In-store,2022-10-23,6766614859
4723,527.32,Discover,In-store,2022-05-10,5651100594
4724,857.81,Discover,In-store,2022-06-18,6603572884
4725,647.52,American Express,In-store,2022-06-12,9991246197
4726,747.26,Visa,In-store,2022-06-07,8459972387
4727,725.5,American Express,Online,2022-04-08,1713334276
4728,280.15,Mastercard,Online,2022-12-14,6427270422
4729,838.86,Mastercard,Online,2022-09-05,8650859537
4730,349.09,Visa,In-store,2022-04-20,7646759340
4731,161.19,Visa,Online,2023-02-01,3744586753
4732,81.89,Discover,In-store,2022-11-20,9494358445
4733,630.97,Mastercard,Online,2022-06-28,2569499684
4734,251.77,American Express,Online,2022-05-22,2020795431
4735,19.96,Visa,Online,2022-05-02,5283157870
4736,700.43,American Express,In-store,2022-10-25,7606594338
4737,311.22,Mastercard,In-store,2022-10-18,1096477872
4738,123.15,American Express,In-store,2022-11-13,6710146313
4739,405.97,Visa,In-store,2022-09-16,4092719345
4740,260.2,Visa,Online,2022-07-16,9059728715
4741,803.03,American Express,In-store,2022-08-30,4711472251
4742,492.22,Mastercard,Online,2023-02-07,5264675321
4743,720.48,American Express,Online,2022-05-27,9055278472
4744,726.99,Mastercard,Online,2022-05-08,4042697880
4745,551.22,Visa,Online,2022-05-24,5414486019
4746,87.4,Visa,Online,2022-05-17,4845268417
4747,565.59,Discover,In-store,2022-05-04,1207738776
4748,578.15,Visa,In-store,2023-02-28,7260864488
4749,49.9,Visa,Online,2022-08-07,8490804461
4750,504.86,Mastercard,In-store,2022-07-02,1476982553
4751,529.77,American Express,In-store,2023-02-07,2833590172
4752,591.86,Discover,Online,2023-01-21,4945760630
4753,528.31,Mastercard,In-store,2022-12-18,3533791527
4754,250.97,Visa,Online,2022-12-17,8475871265
4755,968.69,Mastercard,Online,2023-03-05,6560191482
4756,472.49,Mastercard,In-store,2022-10-08,7456818719
4757,63.62,Discover,In-store,2023-02-03,9723068229
4758,313.04,Mastercard,Online,2022-08-17,7983555349
4759,181.01,Visa,In-store,2023-02-23,2984768826
4760,273.94,American Express,Online,2022-09-21,9235804630
4761,669.35,Mastercard,Online,2022-07-17,4639377347
4762,698.44,Visa,In-store,2022-08-12,1530220311
4763,91.91,American Express,Online,2022-11-17,3358741179
4764,528.33,Discover,In-store,2022-11-30,9283319180
4765,227.04,Mastercard,Online,2023-01-31,6732861896
4766,57.82,Mastercard,In-store,2022-07-25,8732261813
4767,904.21,Discover,Online,2022-04-18,8348895102
4768,302.77,American Express,Online,2022-06-01,6994152512
4769,362.41,Discover,In-store,2022-07-17,7084241880
4770,858.59,Mastercard,In-store,2022-10-26,9174404846
4771,328.08,Mastercard,Online,2022-10-11,6914534729
4772,630.82,Mastercard,In-store,2022-07-29,4767475495
4773,727.58,Visa,In-store,2022-05-02,9814704425
4774,765.16,American Express,Online,2022-05-18,5381718299
4775,51.69,American Express,In-store,2022-08-13,3927924796
4776,597.88,Mastercard,Online,2022-11-05,8139915475
4777,542.89,Discover,In-store,2022-09-12,4590076662
4778,66.08,American Express,Online,2022-10-09,3340739596
4779,515.35,Visa,Online,2022-07-25,1650324409
4780,735.0,Visa,Online,2022-04-14,4642255154
4781,52.34,Discover,Online,2022-05-27,4648277706
4782,485.64,Visa,Online,2022-07-17,1903830758
4783,41.52,American Express,Online,2022-09-24,4793404847
4784,690.27,Mastercard,Online,2022-06-10,8838598579
4785,93.66,American Express,Online,2022-12-28,5825861226
4786,181.93,American Express,In-store,2022-12-24,6832888840
4787,898.88,Discover,Online,2023-03-02,4523857000
4788,973.93,American Express,In-store,2022-09-20,5809932165
4789,650.65,Visa,Online,2023-03-07,2345827077
4790,386.18,Discover,Online,2022-07-06,8076314053
4791,369.0,American Express,In-store,2022-05-05,4099557738
4792,622.42,Mastercard,Online,2023-01-29,9439466602
4793,202.29,American Express,Online,2022-10-25,5594435608
4794,637.73,Mastercard,Online,2022-12-31,2732304343
4795,50.17,Mastercard,In-store,2022-07-30,1559726191
4796,871.8,Visa,In-store,2022-11-30,9069695810
4797,128.73,Discover,In-store,2022-03-14,7941952027
4798,477.53,Mastercard,In-store,2022-07-04,1481660065
4799,139.73,Discover,Online,2022-10-11,7065301582
4800,182.6,Visa,Online,2022-09-24,4285931585
4801,763.16,Discover,Online,2022-10-13,6655582370
4802,501.0,Visa,Online,2023-01-09,5847818303
4803,987.97,Mastercard,Online,2023-01-09,1201472678
4804,866.82,Discover,In-store,2022-05-09,6676241494
4805,32.36,Mastercard,Online,2022-05-23,2931152602
4806,674.54,American Express,Online,2022-08-01,7873839275
4807,455.43,Mastercard,Online,2022-11-17,9693375941
4808,423.67,Mastercard,In-store,2023-01-17,2036901797
4809,357.99,Mastercard,In-store,2022-07-23,1026418247
4810,702.77,Discover,Online,2022-05-15,7780740467
4811,506.43,American Express,In-store,2022-05-06,1082036510
4812,344.29,American Express,In-store,2022-07-14,6008285161
4813,952.47,Visa,In-store,2022-03-30,1215368197
4814,505.26,American Express,Online,2022-07-23,2677591272
4815,390.25,Visa,In-store,2022-08-01,4753996433
4816,49.05,American Express,Online,2022-09-15,7905876711
4817,744.7,Discover,Online,2022-11-28,2639222063
4818,175.07,Visa,Online,2022-08-06,8915947291
4819,949.58,Mastercard,In-store,2022-05-27,8718140997
4820,925.59,Visa,In-store,2022-07-14,5517055170
4821,288.93,American Express,Online,2022-10-14,8125900006
4822,127.48,Discover,In-store,2022-07-17,3178010158
4823,398.42,American Express,In-store,2022-11-03,8470085160
4824,757.39,Visa,Online,2022-06-14,5733251674
4825,666.91,Visa,In-store,2022-10-05,2791192955
4826,200.91,Mastercard,In-store,2022-09-06,5027063385
4827,554.48,Discover,Online,2022-04-09,1982924051
4828,963.72,Discover,In-store,2023-02-20,5112197850
4829,360.24,Visa,Online,2022-09-29,3200329699
4830,531.8,American Express,In-store,2022-03-26,2827632463
4831,362.0,Discover,Online,2023-03-08,6212559318
4832,31.35,American Express,In-store,2022-09-07,2273980632
4833,468.8,American Express,Online,2022-04-18,2552068612
4834,437.22,Discover,Online,2022-06-13,8583376231
4835,550.16,Mastercard,Online,2023-02-26,4584224122
4836,65.05,Discover,Online,2022-05-15,3511774698
4837,548.2,Visa,Online,2022-07-03,9014483142
4838,198.11,Mastercard,Online,2022-12-10,5900059041
4839,933.57,Mastercard,In-store,2022-12-05,6980995958
4840,303.61,American Express,Online,2022-07-23,7213075341
4841,491.12,Discover,Online,2022-09-23,8314184750
4842,575.32,Discover,Online,2022-07-21,4844002170
4843,991.44,Visa,Online,2022-12-15,3722401436
4844,800.87,Visa,Online,2022-05-24,9128205155
4845,333.38,Visa,Online,2022-05-22,7868143646
4846,537.67,American Express,In-store,2022-09-15,3797648335
4847,186.1,Visa,In-store,2022-04-15,1429671420
4848,194.12,American Express,In-store,2023-02-17,4450551963
4849,535.27,American Express,Online,2022-08-22,7912708383
4850,503.81,Discover,Online,2022-03-19,1982748697
4851,370.4,Discover,Online,2022-04-20,8225448392
4852,286.28,American Express,In-store,2022-12-05,5496102018
4853,116.65,American Express,Online,2023-02-08,9922426141
4854,501.24,American Express,Online,2023-02-07,5578529371
4855,510.75,Mastercard,Online,2022-05-29,2670270540
4856,96.36,Visa,Online,2022-04-03,4760456019
4857,278.16,Mastercard,In-store,2022-05-09,7996082701
4858,313.79,Mastercard,In-store,2022-09-18,3510846821
4859,83.39,Mastercard,In-store,2022-08-20,7254684655
4860,232.98,Discover,Online,2022-10-14,6162527022
4861,440.45,Mastercard,Online,2022-11-08,3072620109
4862,143.54,Mastercard,Online,2023-02-07,4427076598
4863,845.9,American Express,Online,2023-01-27,4579346906
4864,840.22,Visa,In-store,2022-08-02,1394812103
4865,299.41,Mastercard,In-store,2022-05-16,1380965224
4866,755.35,Discover,In-store,2022-03-20,1186463376
