Id,Amount,Network,Mode,TransactionDate,transactionId,settlementId
4384,998.58,Mastercard,Online,2022-05-10,1585437780,9723419370
4385,289.97,Mastercard,Online,2022-08-28,3939598413,9689894993
4386,284.68,Discover,Online,2022-11-28,1462730905,5984478482
4387,891.07,American Express,Online,2022-05-30,7816533441,2864333771
4388,900.58,Discover,In-store,2023-01-27,9308612698,4676935328
4389,510.0,Visa,Online,2022-06-23,4303205412,2957535151
4390,695.43,Mastercard,In-store,2022-09-21,7564150329,6620191785
4391,733.22,American Express,Online,2022-05-28,4137098748,4286532519
4392,267.08,American Express,Online,2022-06-29,7025049406,8271557230
4393,617.27,Mastercard,In-store,2022-07-28,7194085349,7679898335
4394,159.9,Visa,In-store,2022-12-26,9073527052,8008306631
4395,272.22,Discover,In-store,2022-11-27,3739276363,8371691365
4396,44.22,Mastercard,Online,2022-04-18,9317845449,2971683966
4397,919.38,American Express,Online,2022-12-18,7822813086,3033097920
4398,179.07,Mastercard,Online,2023-02-22,9524095896,4929332772
4399,269.1,Discover,In-store,2022-06-25,6024031752,9852562687
4400,104.41,Discover,Online,2022-07-09,7365205567,4380991114
4401,141.64,Discover,Online,2023-02-26,1606531878,3046228475
4402,699.9,Visa,In-store,2022-06-11,3491440999,8051493210
4403,977.51,Mastercard,Online,2023-02-03,3166919400,3935836702
4404,55.67,American Express,Online,2022-03-23,8982868136,4183810191
4405,571.08,Visa,Online,2022-04-11,4729154797,4524512385
4406,826.72,Visa,In-store,2022-08-07,9915928260,3463159660
4407,868.82,American Express,Online,2022-07-21,4549301130,5712277530
4408,445.94,American Express,Online,2022-05-24,4109193244,9480623097
4409,842.27,American Express,In-store,2023-02-20,3178193571,1248686701
4410,217.42,Mastercard,Online,2022-08-28,5379030511,1913656821
4411,67.75,Discover,In-store,2022-06-05,2942838993,1716920319
4412,611.37,Mastercard,In-store,2022-12-19,5157827110,3414303883
4413,976.51,Discover,Online,2022-12-09,5483399179,1298821774
4414,964.02,Discover,In-store,2022-11-25,7832519556,8212082460
4415,352.64,Discover,In-store,2023-02-11,5846510402,6422280988
4416,986.13,American Express,Online,2022-06-14,4170209519,9767918489
4417,823.85,American Express,Online,2022-07-02,6706788325,1918848194
4418,718.6,Visa,In-store,2022-08-20,7762248726,4600583317
4419,99.13,Discover,In-store,2023-01-12,1299304847,2739447713
4420,453.08,American Express,Online,2022-06-17,1883560646,2177534011
4421,132.08,Visa,Online,2023-02-06,9002554503,2223960515
4422,133.04,Discover,In-store,2022-08-25,9284802538,6426857195
4423,437.47,Visa,In-store,2022-08-11,5106272636,3516328364
4424,528.94,American Express,In-store,2022-08-29,2849802129,5618514968
4425,83.66,American Express,Online,2023-02-17,9812103034,8398326931
4426,410.53,Visa,In-store,2022-11-19,5525208142,2295163119
4427,198.08,Mastercard,In-store,2022-06-08,1259645203,4961667764
4428,268.79,Discover,In-store,2022-06-13,8717611260,4243301077
4429,194.27,Discover,In-store,2022-12-04,8453612313,3626937513
4430,145.84,American Express,In-store,2023-01-01,7960972344,5558182978
4431,391.29,Mastercard,Online,2022-09-07,2983334949,5987857850
4432,516.7,American Express,Online,2023-02-21,8414219049,6163811231
4433,590.51,American Express,Online,2022-07-19,2554566302,1531705306
4434,426.64,American Express,In-store,2022-05-26,4226863286,8856666812
4435,101.33,Visa,Online,2022-08-16,3377131745,4725234127
4436,872.88,Discover,Online,2022-09-07,8143564941,3202671710
4437,620.66,American Express,In-store,2023-01-21,5804541813,3857585827
4438,554.69,American Express,In-store,2022-09-04,1773035102,6584557416
4439,522.42,Visa,Online,2022-09-28,2862219463,4311467879
4440,955.29,Visa,Online,2022-03-21,7647743701,3387670772
4441,840.78,Mastercard,In-store,2022-03-22,9361162115,7490374776
4442,641.29,Mastercard,Online,2022-03-18,3429198933,6851591406
4443,145.63,Mastercard,Online,2022-11-13,6732787379,3485999943
4444,261.42,Mastercard,In-store,2022-07-21,2700713104,1276920054
4445,936.12,Mastercard,Online,2023-01-06,8595482386,3027229289
4446,684.84,Discover,Online,2022-11-30,4001850051,6520341903
4447,797.76,Visa,Online,2022-04-14,1872777933,7409462510
4448,419.71,American Express,Online,2022-04-18,4846891901,1426366541
4449,503.62,Discover,In-store,2023-02-17,4134613913,8537178279
4450,690.37,Mastercard,In-store,2023-01-10,3031565058,3154056154
4451,935.39,Mastercard,In-store,2022-09-23,5367018732,7426444423
4452,768.54,American Express,In-store,2023-02-05,8946944810,2964068529
4453,564.56,Visa,Online,2022-05-17,3139766508,4444465452
4454,116.58,American Express,In-store,2022-05-11,9518984134,4689519073
4455,548.53,Discover,In-store,2022-10-24,5255267170,9117922479
4456,58.61,American Express,Online,2022-08-25,1325071449,8397442740
4457,376.65,Discover,Online,2022-11-27,7193870293,9124082964
4458,677.28,Mastercard,Online,2022-07-11,8710596444,8555804327
4459,28.76,American Express,In-store,2022-10-24,4614404009,9083960129
4460,635.3,American Express,Online,2022-09-07,1234524652,1502516512
4461,206.78,Discover,Online,2022-10-24,3163486814,5469403740
4462,475.49,Discover,Online,2023-02-12,8859304138,8770173340
4463,244.84,Visa,In-store,2022-03-19,1140942261,7382230733
4464,549.82,Discover,In-store,2022-03-29,4255469476,7557293701
4465,337.33,Discover,Online,2022-11-04,7952366815,5207979226
4466,701.31,Mastercard,Online,2022-06-17,7307179165,9122051643
4467,373.01,Discover,In-store,2022-12-09,3347131993,7842470830
4468,866.34,Mastercard,Online,2022-11-29,4724901394,8068468672
4469,724.53,Discover,Online,2022-07-05,2025903543,1934431150
4470,349.0,Discover,Online,2023-02-10,3404842365,2814220921
4471,903.06,Discover,Online,2022-05-29,6559847874,8370622706
4472,436.96,Visa,Online,2022-07-30,3487411180,3260328834
4473,656.75,American Express,Online,2022-04-22,3221067206,1678592312
4474,629.23,Visa,Online,2022-12-20,6791251328,4556417205
4475,99.82,Discover,Online,2023-01-11,1532500837,4681154229
4476,189.74,Mastercard,In-store,2022-03-19,6839291290,6370230600
4477,608.49,American Express,Online,2022-10-08,3572489126,2471075804
4478,358.27,Mastercard,Online,2023-02-01,3682608277,9999370986
4479,151.59,Visa,In-store,2022-08-23,3124043817,6647138740
4480,807.52,Mastercard,In-store,2022-05-18,5604447670,9098778166
4481,906.2,Discover,In-store,2022-07-23,4633950120,8118049224
4482,820.34,Visa,In-store,2023-01-05,8456529974,2080026326
4483,397.34,Mastercard,Online,2022-09-26,8785774211,2352916514
4484,386.14,Mastercard,In-store,2022-08-25,9221749746,2203024046
4485,160.5,Discover,Online,2022-12-25,4223329790,1785553729
4486,357.02,American Express,In-store,2022-06-12,5186812723,1845519473
4487,766.32,American Express,Online,2022-09-23,7952085599,2012540368
4488,601.44,American Express,In-store,2022-11-10,6368326797,6495951145
4489,598.41,Discover,Online,2022-07-21,6855187737,7284245599
4490,269.37,Discover,In-store,2022-08-12,9708416512,8535138477
4491,465.17,Visa,In-store,2022-06-14,3396168004,9674725664
4492,528.84,American Express,In-store,2022-03-18,9099397166,4775868933
4493,862.07,Discover,In-store,2022-03-24,4686814503,4420443264
4494,75.53,Mastercard,Online,2022-12-24,8843608548,4247412867
4495,125.58,Mastercard,Online,2022-03-21,7845901488,3184701360
4496,136.93,American Express,Online,2023-03-08,1091883716,1641648063
4497,112.3,Discover,Online,2023-02-26,9102592645,2633316474
4498,47.23,Discover,In-store,2022-03-13,6109785742,2531812053
4499,311.36,Discover,Online,2022-03-15,7511516053,3297139614
4500,692.37,Discover,Online,2022-06-08,7296588779,5950800842
4501,677.33,American Express,Online,2022-07-15,3714365099,7401705033
4502,380.5,Discover,Online,2022-03-19,8381992313,5398921603
4503,413.0,American Express,Online,2022-03-29,1265726464,1710425941
4504,313.76,Mastercard,In-store,2022-11-14,6594149118,4629007350
4505,91.36,Visa,In-store,2022-08-21,1290557795,8852770199
4506,104.34,Visa,Online,2022-09-01,9107949957,5551297690
4507,989.93,Visa,Online,2023-03-04,4348722553,2674365074
4508,912.75,Visa,In-store,2022-06-29,2443707338,9886026286
4509,771.04,Visa,Online,2022-09-11,9381238370,7004061657
4510,56.3,Mastercard,Online,2022-03-13,5941028447,2801763459
4511,379.14,Visa,Online,2022-09-22,1841746371,5115760265
4512,528.66,Discover,In-store,2023-02-09,1234024633,2575300839
4513,135.7,Discover,In-store,2022-08-26,5709557817,6795638400
4514,450.88,American Express,Online,2022-08-22,4928218602,3833845794
4515,356.01,Mastercard,Online,2023-01-12,9611810560,8062253571
4516,778.21,Visa,In-store,2023-01-19,4306143991,3422331159
4517,309.68,American Express,In-store,2022-05-01,1231887626,8108698812
4518,181.32,American Express,In-store,2022-04-29,2168815246,3293595681
4519,872.83,Visa,Online,2023-02-07,2448215823,2271146214
4520,301.68,American Express,In-store,2022-05-12,3900041025,5610116530
4521,462.64,American Express,In-store,2022-07-12,4372928621,8852039317
4522,106.67,Discover,In-store,2023-01-27,8451832414,7639162103
4523,59.03,Discover,In-store,2023-02-04,7827463242,3657970228
4524,111.61,American Express,Online,2022-10-04,9920040323,3483435087
4525,250.47,Visa,In-store,2022-07-28,4628507401,5681343994
4526,447.08,Mastercard,In-store,2022-10-09,1076465148,5400638248
4527,604.4,Visa,In-store,2022-10-15,4106674292,2184798320
4528,98.69,Visa,In-store,2023-02-16,3864617730,2667688721
4529,16.0,American Express,Online,2022-10-03,6716135179,8307938472
4530,517.98,Mastercard,In-store,2023-02-25,2293188597,5864380478
4531,508.13,Discover,Online,2022-04-19,6191489081,6605709988
4532,472.28,American Express,Online,2022-07-26,8050735344,1651555730
4533,368.24,Discover,Online,2023-01-07,9669764863,6498007385
4534,336.4,Discover,In-store,2022-09-07,1058261320,2498765889
4535,953.4,Discover,Online,2022-06-15,9769520059,8881423284
4536,600.49,Mastercard,In-store,2022-03-24,6010149195,5614692915
4537,634.64,Visa,In-store,2023-02-01,5652481716,8085815721
4538,52.77,American Express,In-store,2022-06-12,4097246117,8198566796
4539,412.78,Visa,Online,2023-01-07,4009442305,8362554402
4540,281.57,Discover,In-store,2022-10-31,6644148831,4544025120
4541,75.58,American Express,Online,2023-01-27,1931955392,5654936846
4542,877.59,American Express,Online,2022-05-20,7022953273,4604186215
4543,669.5,American Express,Online,2022-04-18,2147433857,9725129118
4544,101.75,Mastercard,Online,2023-01-26,1837037390,6869445641
4545,534.05,American Express,Online,2022-08-17,1352741528,6541302707
4546,100.2,American Express,Online,2022-08-12,2655849454,3973642125
4547,436.93,Discover,Online,2022-09-15,1824370300,7949955603
4548,428.18,Discover,In-store,2023-02-08,5894458934,6385868450
4549,338.0,Visa,In-store,2022-10-30,2184609263,5274378245
4550,171.25,Mastercard,In-store,2022-11-18,9756753247,5780001079
4551,955.56,Visa,Online,2022-08-26,4033794597,3515673917
4552,802.87,American Express,Online,2022-10-01,5712790103,5469481158
4553,590.72,Discover,Online,2022-12-13,6837385055,6075461254
4554,618.03,Mastercard,In-store,2022-10-21,7777550699,1700162199
4555,801.92,Discover,Online,2022-05-09,4106510527,7439849279
4556,205.28,American Express,Online,2022-05-05,3419766484,7254244342
4557,491.9,American Express,Online,2022-07-14,7950871077,8969149538
4558,911.31,Mastercard,Online,2022-06-03,3613930452,5429749960
4559,264.29,Discover,Online,2022-07-06,3022171926,4333104417
4560,58.43,Mastercard,In-store,2022-06-18,1267914192,3827813533
4561,557.37,Discover,In-store,2022-09-06,9772197828,3299295912
4562,506.77,Mastercard,Online,2022-08-02,8379000334,6952660718
4563,422.0,American Express,In-store,2022-08-10,7358494144,9215594929
4564,925.9,Visa,In-store,2022-04-10,7000565018,4430100218
4565,129.16,Mastercard,Online,2023-02-21,7617822709,6941884265
4566,178.45,Mastercard,In-store,2022-05-19,5093633917,9018580070
4567,73.14,Visa,Online,2022-09-29,9008594547,6613683044
4568,308.84,Mastercard,In-store,2023-02-02,9755340422,5013008403
4569,158.0,Discover,Online,2022-08-13,5216389826,3116413273
4570,540.02,Visa,In-store,2022-12-02,6613763351,2607894964
4571,262.4,American Express,In-store,2023-01-30,2709559358,3557124788
4572,55.21,American Express,Online,2023-01-16,3425608500,4104935036
4573,878.73,Mastercard,Online,2022-12-19,5088162520,8115250697
4574,605.43,Discover,Online,2022-04-06,4629714609,7378184551
4575,487.13,Visa,Online,2022-09-28,2458020681,2148183408
4576,977.42,Mastercard,Online,2022-10-23,9678041928,9594013796
4577,878.47,Visa,Online,2022-06-22,2391351108,6291055180
4578,10.17,American Express,In-store,2022-04-21,1851828559,4913196772
4579,727.72,American Express,Online,2022-06-27,7287843293,8431613104
4580,866.52,Visa,In-store,2023-01-16,4556958378,1971675647
4581,878.09,Discover,Online,2023-01-04,3271117099,7982863633
4582,152.88,Visa,In-store,2022-05-26,2250302656,3527073235
4583,285.31,Discover,In-store,2022-04-11,7058300110,4226739207
4584,173.81,Mastercard,In-store,2022-04-28,2543664246,1340129284
4585,129.27,Mastercard,Online,2022-12-18,3654236473,4416424025
4586,185.13,Discover,In-store,2023-02-12,5401215856,4991053028
4587,166.12,Discover,Online,2022-12-02,5091951594,1614206958
4588,483.49,Visa,Online,2022-04-06,8176775703,1731602903
4589,664.36,Visa,Online,2022-04-02,3697845658,3169762291
4590,746.7,Mastercard,Online,2022-08-31,3705843668,3357857475
4591,938.9,Visa,In-store,2022-03-17,8735554696,6827840943
4592,317.7,Mastercard,In-store,2022-03-24,4420054559,6602853420
4593,133.76,American Express,Online,2022-12-28,4543986292,4843310627
4594,352.57,American Express,In-store,2022-06-07,8781420715,4975764088
4595,51.94,American Express,Online,2022-03-16,3264233996,8876406081
4596,180.62,Discover,Online,2022-04-03,3331201789,6869173772
4597,342.56,Discover,In-store,2023-02-19,7550384601,6398279280
4598,280.55,Discover,In-store,2022-10-10,7701756850,5037874034
4599,175.85,Discover,Online,2022-12-07,9476941872,1525690412
4600,783.04,American Express,Online,2022-03-24,3662381002,2489472982
4601,556.9,Mastercard,In-store,2022-08-23,8703062751,1385313740
4602,428.54,American Express,Online,2022-07-07,4544417896,8961485670
4603,702.19,American Express,Online,2022-10-30,2425273946,7400480280
4604,888.5,Mastercard,In-store,2022-12-18,2574011173,9562928931
4605,110.02,Discover,In-store,2022-08-13,9318960174,8568551030
4606,649.02,American Express,Online,2022-09-11,6420183565,3458368035
4607,835.91,Visa,Online,2022-09-10,4534069701,8055397043
4608,612.13,Visa,In-store,2023-03-03,6552277150,9890988041
4609,859.89,Visa,In-store,2022-06-14,5510453558,3580748182
4610,91.7,American Express,Online,2022-06-14,6202106934,1448811055
4611,357.46,Discover,Online,2022-10-05,9473168463,6907379555
4612,833.19,American Express,Online,2022-04-22,2690902716,5080503288
4613,331.58,Visa,In-store,2023-03-04,8176766144,5003035725
4614,397.95,Visa,In-store,2022-05-27,6232926405,2546633432
4615,293.24,Mastercard,In-store,2022-08-12,4017687916,5746791735
4616,803.56,American Express,Online,2022-07-18,4262577129,9771711194
4617,456.83,Visa,In-store,2022-11-22,7111133471,9749584657
4618,117.58,Mastercard,Online,2023-02-05,5406303186,7088205933
4619,424.87,Discover,In-store,2022-04-01,9147081777,3295292008
4620,768.72,Mastercard,In-store,2022-07-04,6556056702,9421607326
4621,280.69,Discover,In-store,2022-06-12,5123470632,7379358820
4622,563.72,American Express,Online,2022-09-08,4866461377,9078835624
4623,383.08,Discover,Online,2022-06-16,4173664904,6191232965
4624,447.38,American Express,Online,2023-02-12,1429272372,8441360861
4625,73.51,Visa,Online,2022-03-23,4442618828,1458751570
4626,456.72,Discover,Online,2022-11-20,4042296756,8145876919
4627,425.85,Visa,In-store,2022-06-15,7992021373,8548501921
4628,507.96,American Express,Online,2022-11-26,4388634167,2999261601
4629,64.22,Discover,In-store,2023-03-07,2365382808,9645285559
4630,836.23,Discover,In-store,2022-07-23,2386562090,3054774944
4631,226.17,American Express,In-store,2022-07-24,2058517639,4397233703
4632,392.74,Visa,In-store,2022-11-27,7590131620,7647827307
4633,176.09,Mastercard,In-store,2023-01-16,4041036278,8386247605
4634,80.44,American Express,Online,2022-07-22,7495073067,2625341808
4635,185.2,Mastercard,Online,2023-01-02,5020261670,5749360007
4636,469.14,American Express,Online,2022-06-01,5804894449,8859598777
4637,950.95,Visa,In-store,2023-01-06,7850118690,1365701960
4638,697.75,American Express,In-store,2023-02-19,6326519351,2836297837
4639,839.2,Discover,In-store,2022-06-15,8967129844,3124761351
4640,871.73,American Express,In-store,2022-10-11,6729494604,6587696653
4641,582.09,Mastercard,Online,2022-07-15,1975856636,5839055833
4642,249.13,Discover,Online,2022-11-28,9047201095,6918502989
4643,983.66,Visa,In-store,2022-12-28,5874196466,5983758872
4644,618.98,Mastercard,Online,2022-12-20,1662232859,4197248838
4645,874.06,American Express,Online,2022-06-20,3837976892,1865200083
4646,263.17,Visa,In-store,2022-09-27,1694419224,5647613925
4647,233.42,Mastercard,Online,2022-12-14,8721309785,9117046597
4648,555.63,American Express,In-store,2022-09-09,2849470995,9855187507
